dataset_source,scale,engine,approach,schema,collection,repeat,n_queries,mean_latency_ms,p95_latency_ms,throughput_qps,cpu_percent,storage_mb,ciphertext_expansion_factor,recovery_accuracy,recovery_accuracy_filtered,linkage_recovery_accuracy,n_unique_tokens,decoy_target_ratio
excel,10000,cassandra,D,single,lab_orders,0,5000,15.481471299927216,18.572959999437444,64.21269315216924,27.4,42.79137854576111,104.7385913865546,0.0,0.0,,153,1.0
excel,10000,cassandra,D,single,lab_orders,1,5000,16.076742899909732,17.762554999717395,61.84453222162774,26.3,42.79137854576111,104.7385913865546,0.0,0.0,,153,1.0
excel,10000,cassandra,D,single,lab_orders,2,5000,16.75641723996814,17.964114999267622,59.34395241613962,26.2,42.79137854576111,104.7385913865546,0.0,0.0,,153,1.0
excel,10000,cassandra,A,multi,patients,0,5000,55.591959079956,190.20250500179827,17.984312254206888,31.0,0.1345035982131958,1.0,1.0,,,5000,
excel,10000,cassandra,A,multi,patients,0,5000,55.63228276003501,199.3658249957662,17.97115115976374,31.2,0.1345035982131958,1.0,1.0,,,5000,
excel,1000,arangodb,A,single,lab_orders,0,5000,44.1194484399879,44.67969000143057,22.6605736873835,20.6,0.1131219863891601,1.0,1.0,,,5000,
excel,1000,arangodb,B,single,lab_orders,0,5000,44.175129899964666,47.08495999766456,22.595526153517685,27.3,0.1519927978515625,1.343618536971935,0.7236,,,97,
excel,30000,mongo,A,single,lab_orders,0,5000,6.789064739983587,12.54912499789498,146.50668894160785,34.8,2.8819313049316406,1.0,1.0,,,5000,
excel,30000,mongo,A,single,lab_orders,1,5000,6.3547720600370665,11.5152649985248,155.6953125811766,28.8,2.8819313049316406,1.0,1.0,,,5000,
excel,30000,mongo,A,single,lab_orders,2,5000,6.315441400025156,11.57344499624742,156.68997418543552,28.3,2.8819313049316406,1.0,1.0,,,5000,
excel,30000,mongo,B,single,lab_orders,0,5000,6.651178619914572,12.140714994893644,147.6209445481966,27.8,7.53066349029541,2.61306141385422,0.9326,,,156,
excel,30000,mongo,B,single,lab_orders,1,5000,6.688660200078448,12.273280001681997,146.84452381410395,27.8,7.53066349029541,2.61306141385422,0.9326,,,156,
excel,30000,mongo,B,single,lab_orders,2,5000,6.694509679960902,12.2545749964047,146.72589728990914,27.4,7.53066349029541,2.61306141385422,0.9326,,,156,
excel,30000,mongo,C,single,lab_orders,0,5000,8.027889120034525,11.721839994424954,122.47807748356006,33.3,120.06502437591551,41.661306836306935,0.3962,0.3968,,156,0.5
excel,30000,mongo,C,single,lab_orders,1,5000,7.867789399945468,11.510230003113977,125.48710517847644,30.7,120.06502437591551,41.661306836306935,0.3962,0.3968,,156,0.5
excel,30000,mongo,C,single,lab_orders,2,5000,8.055595200021344,11.751895001725645,122.59974254691797,30.4,120.06502437591551,41.661306836306935,0.3962,0.3968,,156,0.5
excel,30000,mongo,C,single,lab_orders,0,5000,9.59779344000999,12.372919997142162,102.91621429415746,32.6,175.8308868408203,61.01147745608427,0.3238,0.3958,,156,0.75
excel,30000,mongo,C,single,lab_orders,1,5000,9.316055279974536,11.96689000389597,106.08319281181446,29.6,175.8308868408203,61.01147745608427,0.3238,0.3958,,156,0.75
excel,30000,mongo,C,single,lab_orders,2,5000,9.65270289999753,12.563835002220005,102.37378874582946,31.5,175.8308868408203,61.01147745608427,0.3238,0.3958,,156,0.75
excel,30000,mongo,C,single,lab_orders,0,5000,11.014618740027071,12.984920005692402,89.79788211874056,29.7,233.84768199920651,81.14269816183332,0.0004,0.2224,,156,1.0
excel,30000,mongo,C,single,lab_orders,1,5000,11.385245040024165,13.761410004735808,86.87303207172253,32.4,233.84768199920651,81.14269816183332,0.0004,0.2224,,156,1.0
excel,30000,mongo,C,single,lab_orders,2,5000,11.387330020035732,13.573985003313284,86.8539092076812,30.9,233.84768199920651,81.14269816183332,0.0004,0.2224,,156,1.0
excel,30000,mongo,D,single,lab_orders,0,5000,7.993098299982376,11.849745000290568,123.53497739330376,31.2,118.60540103912354,41.15483281512044,0.3962,0.3962,,156,0.5
excel,30000,mongo,D,single,lab_orders,1,5000,7.999665499974799,11.8816650032386,123.4188210088486,31.0,118.60540103912354,41.15483281512044,0.3962,0.3962,,156,0.5
excel,30000,mongo,D,single,lab_orders,2,5000,7.92511102007702,11.717930000668275,124.59668085557712,30.4,118.60540103912354,41.15483281512044,0.3962,0.3962,,156,0.5
excel,30000,mongo,D,single,lab_orders,0,5000,12.039483360055602,15.085794996412003,81.9741414079202,45.3,190.6245803833008,66.14473428186811,0.3238,0.3238,,156,0.75
excel,30000,mongo,D,single,lab_orders,1,5000,11.969043700009934,15.088010000181384,82.46073071986143,43.1,190.6245803833008,66.14473428186811,0.3238,0.3238,,156,0.75
excel,30000,mongo,D,single,lab_orders,2,5000,12.094783839950106,15.169525003875608,81.59985391666787,44.4,190.6245803833008,66.14473428186811,0.3238,0.3238,,156,0.75
excel,30000,mongo,D,single,lab_orders,0,5000,13.98909957986325,16.45234001116478,70.66520779570664,44.9,232.9018449783325,80.81450261489039,0.0004,0.0004,,156,1.0
excel,30000,mongo,D,single,lab_orders,1,5000,14.020847080100792,16.57002500651288,70.50653202619165,44.5,232.9018449783325,80.81450261489039,0.0004,0.0004,,156,1.0
excel,30000,mongo,D,single,lab_orders,2,5000,14.69050982001936,18.261265005276076,67.29501955549458,48.5,232.9018449783325,80.81450261489039,0.0004,0.0004,,156,1.0
excel,30000,mongo,A,multi,patients,0,5000,28.218109880076373,35.997029997815844,35.33963866888925,46.8,0.9189138412475586,1.0,1.0,,,5000,
excel,30000,mongo,A,multi,patients,1,5000,28.014480979955987,36.30090001097415,34.2183909897315,45.1,0.9189138412475586,1.0,1.0,,,5000,
excel,30000,mongo,A,multi,patients,2,5000,28.021784800029128,35.462730004655896,34.9532819606385,44.0,0.9189138412475586,1.0,1.0,,,5000,
excel,30000,mongo,A,multi,lab_orders,0,5000,8.512340600031894,14.345800007868093,112.89228927488912,42.0,2.8819313049316406,1.0,1.0,,,5000,
excel,30000,mongo,A,multi,lab_orders,1,5000,8.577799979993141,15.14464499341557,115.27178230988956,43.2,2.8819313049316406,1.0,1.0,,,5000,
excel,30000,mongo,A,multi,lab_orders,2,5000,8.418894920061575,14.373664999584436,117.3266364666042,41.8,2.8819313049316406,1.0,1.0,,,5000,
excel,30000,mongo,A,multi,billing,0,5000,29.665312400140103,40.089614992029965,33.57515045311944,41.9,2.406713485717773,1.0,1.0,,,5000,
excel,30000,mongo,A,multi,billing,1,5000,39.34637635988474,41.16593999060569,24.986322949064643,45.7,2.406713485717773,1.0,1.0,,,5000,
excel,30000,mongo,A,multi,billing,2,5000,30.488592380145565,41.70360999851255,32.15663059490896,45.9,2.406713485717773,1.0,1.0,,,5000,
excel,30000,mongo,A,multi,linkage,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0,
excel,30000,mongo,B,multi,patients,0,5000,28.85678995989438,37.77984501066385,33.4593510865743,43.5,2.6089067459106445,2.8391200880908225,1.0,,,5,
excel,30000,mongo,B,multi,patients,1,5000,28.50422463986906,36.21106000427972,34.403392532849274,38.2,2.6089067459106445,2.8391200880908225,1.0,,,5,
excel,30000,mongo,B,multi,patients,2,5000,27.747062800009736,34.201495000888826,35.22847346497216,34.2,2.6089067459106445,2.8391200880908225,1.0,,,5,
excel,30000,mongo,B,multi,lab_orders,0,5000,6.774984959955328,11.690515002555912,140.23972230334903,33.3,8.11660099029541,2.816375593826979,0.9326,,,156,
excel,30000,mongo,B,multi,lab_orders,1,5000,6.733045479893917,12.294145001214927,145.0678256495008,34.3,8.11660099029541,2.816375593826979,0.9326,,,156,
excel,30000,mongo,B,multi,lab_orders,2,5000,6.809818719996838,12.204299999575596,143.40403709727622,34.2,8.11660099029541,2.816375593826979,0.9326,,,156,
excel,30000,mongo,B,multi,billing,0,5000,27.57717021999997,37.4236200012092,35.99554147992479,33.8,7.424508094787598,3.0849156490155814,1.0,,,4,
excel,30000,mongo,B,multi,billing,1,5000,30.380565679975557,38.6071500077378,32.21816896535857,34.4,7.424508094787598,3.0849156490155814,1.0,,,4,
excel,30000,mongo,B,multi,billing,2,5000,27.88698768004833,37.968070003262255,34.96818183241327,34.6,7.424508094787598,3.0849156490155814,1.0,,,4,
excel,30000,mongo,B,multi,linkage,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0,
excel,30000,mongo,C,multi,patients,0,5000,30.535924600090947,36.60134000165272,31.58410229952233,37.9,6.994874954223633,7.612111865381283,0.941,0.941,,5,0.5
excel,30000,mongo,C,multi,patients,1,5000,30.4183006199979,36.07911499784677,32.70103283347627,36.2,6.994874954223633,7.612111865381283,0.941,0.941,,5,0.5
excel,30000,mongo,C,multi,patients,2,5000,29.5331199399021,35.22156999679282,33.674134975587904,36.4,6.994874954223633,7.612111865381283,0.941,0.941,,5,0.5
excel,30000,mongo,C,multi,lab_orders,0,5000,9.650588219822383,13.466410004184583,102.15126915830848,45.3,118.71346187591551,41.19232879450311,0.3962,0.3968,,156,0.5
excel,30000,mongo,C,multi,lab_orders,1,5000,10.323987119982483,14.58247500268044,95.51706674974191,44.8,118.71346187591551,41.19232879450311,0.3962,0.3968,,156,0.5
excel,30000,mongo,C,multi,lab_orders,2,5000,9.760944360046414,13.738320007541915,100.98582422197916,44.4,118.71346187591551,41.19232879450311,0.3962,0.3968,,156,0.5
excel,30000,mongo,C,multi,billing,0,5000,29.410222800020712,39.84480499057099,33.79978503593777,46.8,10.614178657531738,4.410237745589474,1.0,1.0,,4,0.5
excel,30000,mongo,C,multi,billing,1,5000,31.542337759997466,42.705209998530336,31.523909277468483,49.0,10.614178657531738,4.410237745589474,1.0,1.0,,4,0.5
excel,30000,mongo,C,multi,billing,2,5000,37.80539072005486,40.76249999852735,26.326727577751893,48.4,10.614178657531738,4.410237745589474,1.0,1.0,,4,0.5
excel,30000,mongo,D,multi,patients,0,5000,27.053509159915848,32.47064500901615,36.77774848887819,33.3,6.995291709899902,1.0,0.941,0.941,,5,0.5
excel,30000,mongo,C,multi,patients,0,5000,28.10732063994801,38.41991499139112,35.40447190315666,51.0,9.232068061828612,1.0,0.9108,0.9108,,5,0.75
excel,30000,mongo,D,multi,lab_orders,0,5000,8.683363080071285,13.090824997925663,113.460740592531,43.1,118.30852603912354,1.0,0.3962,0.3962,,156,0.5
excel,30000,mongo,D,multi,billing,0,5000,28.539182459990844,39.02187000858248,34.795626181161325,40.3,9.064579963684082,1.0,1.0,1.0,,4,0.5
excel,30000,mongo,D,multi,patients,0,5000,45.89406482008635,38.15063999427366,21.71053646889395,50.5,9.232388496398926,1.0,0.9108,0.9108,,5,0.75
excel,30000,mongo,C,multi,lab_orders,0,5000,9.939733619970502,13.359170004696352,99.53007690335542,39.8,177.1551055908203,1.0,0.3238,0.3958,,156,0.75
excel,30000,mongo,C,multi,billing,0,5000,28.035635359957816,36.30154500933714,35.49298915787227,41.7,12.713134765625,1.0,0.465,0.465,,4,0.75
excel,30000,mongo,D,multi,lab_orders,0,5000,10.585203740012366,14.45568499984802,93.3321548593259,45.2,175.61286163330078,1.0,0.3238,0.3238,,156,0.75
excel,30000,mongo,C,multi,patients,0,5000,30.398920100025133,36.84073500262457,32.66718985610419,50.0,13.367923736572266,1.0,0.0292,0.0292,,5,1.0
excel,30000,mongo,D,multi,billing,0,5000,32.275599759895705,41.15533500080346,30.7652032349435,48.0,11.662166595458984,1.0,0.465,0.465,,4,0.75
excel,30000,mongo,D,multi,patients,0,5000,35.0269804999989,34.36735500508804,28.423641536436254,42.7,12.743688583374023,1.0,0.0292,0.0292,,5,1.0
excel,30000,mongo,D,multi,lab_orders,0,5000,14.048088359896791,19.17363500251668,70.47118116985915,54.3,257.6049699783325,1.0,0.0004,0.0004,,156,1.0
excel,30000,mongo,C,multi,lab_orders,0,5000,13.74812166003976,18.578260004142066,71.89907476258067,55.0,272.35158824920654,1.0,0.0004,0.2224,,156,1.0
excel,30000,mongo,D,multi,billing,0,5000,36.40494227996096,42.84235500890645,27.296734760874813,45.2,13.492464065551758,1.0,0.465,0.465,,4,1.0
excel,30000,mongo,D,multi,linkage,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0,
excel,30000,mongo,C,multi,billing,0,5000,41.003099940135144,42.61340500015649,24.1985046662787,45.8,15.321645736694336,1.0,0.465,0.465,,4,1.0
excel,30000,mongo,C,multi,linkage,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0,
